jerk_threshold,timeline,sec_name,n_points,coverage_density,coverage_time,coverage_max_gap,max_jerk,max_acceleration,max_speed,median_jerk,mean_median_jerk_ratio,gt_error
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_1,1188,1.0741179542130046,0.990482093698399,0.033000782960773314,908671107.0106206,222131.194684912,501.51396866333266,0.5726356427114212,6.718357115821826e-07,7.13358173776683e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_2,874,1.1060416088779463,0.946898082048759,0.05662675466418566,2704.98542850588,76.19892037898671,16.97000751998191,1.4356070940003356,0.062236887233426456,7.066114844795951e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_2,2829,1.1762425625760404,0.9905810782570338,0.026302981077007723,11718637.810362957,57525.12306192974,1014.4054079870943,67.61272107436616,0.0018665481775379388,7.225986198398043e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_2,3860,1.192435790475897,0.9997369244303439,0.02242315530638509,17905866607.644268,17904564.849577762,17921.18702679067,37.490093291254,5.291803693422625e-06,8.022390272317053e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_2,223,1.010808397537759,0.9157830282006431,0.18243170802933706,148.2091190679197,18.25818716094238,5.134224834078664,1.120235038003852,0.18421633720023725,8.417568395528515e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_2,500,1.1803835789709416,0.9695678908271448,0.06433044914480769,389726.8720143786,1103.2341084021116,63.825368706054554,23.887594597670308,0.01908768366530734,6.4425497260919e-10
11,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_2,780,1.096962151039883,0.9812923991353352,0.041487059840079034,311844.9618059681,763.7287297558233,21.738214761748495,1.1818817348034139,0.002398203434660563,8.783406312073868e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_2,1403,1.013147647205879,0.5914580697457682,0.4073176403863925,9595.404821440294,138.67821049739146,11.919392318232132,2.7425747663787123,0.05385088505225033,4.6000558237409036e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_2,1543,1.2001097191915584,0.9722218124385571,0.03169398136600144,456386.8317446159,1964.7367313319141,32.645126049216834,16.03948707325038,0.020317005642154988,7.591327569011733e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_2,2365,1.202236324410241,0.9720022382340207,0.028513728893352797,411748554.8427674,28250.781782192353,102.52150622547815,45.829695520278925,0.00021044760516772664,6.769007973500341e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_2,564,1.0181713692785077,0.8509652854206134,0.14690942638373344,1598.0976546116397,91.23527294062227,17.776871880952566,1.435173244559884,0.07216254074404242,1.060580868851958e-09
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_2,1218,1.1034479510048696,0.9470096478680861,0.08354832776260727,7812387.708014349,14835.735620191304,224.78547085505505,13.122051098254717,0.00047849958356394246,8.145851430344032e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_2,4794,1.1705050577481995,0.9958882701336162,0.03214077446916008,20188978.37387922,21953.715743463657,645.6975227554458,58.84623528752945,0.008646405213311566,7.999884506231548e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_2,1193,1.074424960602365,0.999225053415692,0.04795684699060184,498849.33081051114,758.9104205860691,26.149380197610398,0.7985871496803857,0.001646812978513768,7.13358173776683e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_3,949,1.0954065836165017,0.924476943080253,0.07506319989964759,1447185581.706929,1447424.988374693,1449.1145494955158,1.9560322586499774,1.2583917816690868e-06,7.066114844795951e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_3,2639,1.1913622084675586,0.9948714354373969,0.022703087663005415,38115218.73491029,126673.07379107134,1679.414970372326,60.28461859561951,0.0010890498029554013,7.225986198398043e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_3,3868,1.1899452839988747,1.0174047876175398,0.02541463363786631,11474377615.356703,1915464.7980354587,2135.4529022657766,37.334532515387394,9.965227576679546e-06,8.022390272317053e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_3,309,1.0195085540598094,0.9690434099061039,0.30097659837110646,496160.52838977956,4091.3860585793454,53.05346709761187,2.1362277116322566,0.0006461175808174115,8.417568395528515e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_3,378,1.2526017169820336,0.9576853108313415,0.03378377185277651,44119.105310391446,353.49392930648304,34.30395798514402,23.273620215541463,0.08838675460539198,6.4425497260919e-10
11,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_3,797,1.0942109175206816,0.9781071437191838,0.04053517457720827,12217596.898368226,48867.68752435786,196.2355283408609,1.9139632645794395,0.0001174250543814263,8.783406312073868e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_3,519,1.0708071431547226,0.978993470273305,0.03683266478763961,480409.7300665457,1919.8484930903055,30.038450563863528,0.8954893162411588,0.0008543467159227017,5.692611509058333e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_3,1586,1.1937928502189994,0.9823574678221475,0.027664793957965592,4158385.08421948,2621.4899236152537,28.986020773053788,9.127115297283156,0.001807589253310408,7.481166846026598e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_3,2741,1.1612161764189428,0.9845612845545182,0.016526537310424985,2209754.6934345355,4675.112128597785,144.62896742829776,13.070440989741849,0.006454430730643452,7.342253319793175e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_3,785,1.0121577735661518,0.8818428541352848,0.10649019153870207,2465623.8771325764,13985.291670346603,202.0903504683616,5.568816678176261,0.0006020927941916411,8.02529976053429e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_3,930,1.140471929943614,0.9856129629220856,0.028551856394485053,81578683.11684316,16696.80042192341,789.6198052190224,11.762177964107394,8.09458857815146e-05,8.145851430344032e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_3,3579,1.2425810516383924,0.9966544040113053,0.027557849322132576,25650713588.353516,608395.9017239211,1492.4732891169197,96.07711589352247,1.332763494447123e-05,7.999884506231548e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_3,1186,1.074666833186685,0.995566267538603,0.03997676947314678,9269760.07000167,41713.4313886166,187.87719905241673,0.9535316005018597,0.00011125673843067087,7.13358173776683e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_4,960,1.0936529756486262,0.937539286758518,0.06355749278234535,8436906248.491515,4220159.20650395,2112.30236876502,1.7665206203640702,1.446639985744216e-07,7.066114844795951e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_4,2716,1.184768680053126,0.9934342294234109,0.03216702822174735,12790494813.512423,440419.0593184109,813.4212999168776,72.85645677017693,1.5436446913963403e-05,7.225986198398043e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_4,3882,1.1899937289785,1.093793108979059,0.051564912983263045,1021166111.8703966,903350.5087789597,3642.713947580665,11.565923757393978,2.283718988670494e-05,8.022390272317053e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_4,318,1.017214138932621,0.9846260329363267,0.31707323695206235,1029912.5783026994,6179.385857519924,37.33631368526613,4.927305049333173,0.0010892341017413132,8.417568395528515e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_4,344,1.2802506440922412,0.9670490018639918,0.04841752870595617,139950.89949238385,527.4763366718793,35.26779128374562,20.115808990870136,0.033804454438202604,6.4425497260919e-10
11,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_4,797,1.0943910708015385,0.9758610238030303,0.050005091864802904,2067289.93605233,8710.387241262395,101.34960911890896,1.9902994680521202,0.0004537910556397021,8.783406312073868e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_4,423,1.081873462146632,0.9770127232414691,0.03299739484135253,7924350.787973314,8692.517096662254,97.81734872859455,1.45082454522731,6.992246073541808e-05,5.692611509058333e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_4,1297,1.2473953722311308,0.9896004625907594,0.026306103137409238,304780.8124583517,1143.0999980786441,41.0318538853897,13.624967836836321,0.027517289737186396,7.481166846026598e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_4,2768,1.1595518300253291,0.9746884181488491,0.022524185712935303,433943.8039629375,1867.6252763598961,101.12340830607802,16.275491372296223,0.02179718773980647,7.342253319793175e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_4,687,1.0155550644716347,0.8679297179539599,0.12482166873879849,65121.04010014311,1094.8384469010873,22.252433744000168,5.600752977088079,0.01050978904349926,8.02529976053429e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_4,978,1.1316995244750658,0.9762843523087452,0.033598595902322205,16075064.342740148,8356.529023467285,1010.231540649591,12.239297436532457,0.00030198570912166146,8.145851430344032e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_4,4839,1.1691312469162367,0.996853144254128,0.03569284342887911,16134813669279.74,16134792.912020296,319.1479798651678,51.32837009335446,1.5393438614585175e-08,7.999884506231548e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_4,1081,1.0827986868850388,0.9963736522098713,0.04682695743931979,2227476.626330362,5435.32532695146,74.37957984988586,1.0399698612399657,0.0003351585137611803,7.13358173776683e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_5,953,1.0955377151487455,0.9478337212552435,0.05659932569872587,10645985.788446339,42646.08281865407,178.29778837905113,2.256836599286212,0.0001401090447950919,7.066114844795951e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_5,2913,1.1698908683633351,0.9963953555114579,0.03354403952358705,32237030.10768427,42502.12813947112,2366.4118869945555,66.78178317669473,0.0019833144718324307,7.225986198398043e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_5,3900,1.1853006964856805,1.0995990699148006,0.024840442430267267,14903649143.755177,14902508.659330223,14901.507913368388,9.281840581864865,7.108302668239223e-07,8.022390272317053e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_5,304,0.981224067490317,0.8824163210476238,0.2787452391744735,2408.603563792487,78.24827984509761,11.213224057174344,3.248714712916242,0.06933149791847301,8.417568395528515e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_5,309,1.3267780084595318,0.9672169726229115,0.03979818882835889,145092.1243728482,826.2268797949351,160.02866064528482,21.469411520193596,0.01900963771662715,6.4425497260919e-10
11,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_5,826,1.0912703168849494,0.9428419241876427,0.042705841437115956,100544.24008555166,1960.373641093893,38.96574800830243,1.701131471273418,0.0047997364275144195,8.783406312073868e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_5,356,1.1082698172397754,0.9969791596642373,0.04610034554509516,181.1230728561427,33.5108198161552,8.29885015731028,0.9384695330914805,0.10286685247503793,5.692611509058333e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_5,1414,1.2221166437991446,0.9450685497599555,0.05051760034366362,102099259.87837633,27213.37736754922,34.52338502948456,16.66473199153962,0.00022665339886478807,7.481166846026598e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_5,2381,1.1901073489375285,0.9671057925846072,0.03114351317648067,4251450844.055733,162588.00649584556,118.05411591086798,34.05243187588276,1.904531293809154e-05,7.342253319793175e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_5,652,1.0130380518125965,0.8733298344108477,0.11908169698221632,124944.95993211049,2084.196640236202,41.8718764337207,4.214919473564388,0.007087132743666343,8.02529976053429e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_5,799,1.1549854912682338,0.9734292761150234,0.022218848784636275,985578.4699729967,11438.75662098631,229.7611574451106,6.298465077156925,0.0005229081871175874,8.145851430344032e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_5,4252,1.1966217433545243,0.9952035473921623,0.023326300483583418,10380765.026980905,19845.9564427991,661.5329761799205,60.003296837288815,0.008138203057252415,7.999884506231548e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_5,1064,1.08480933001964,0.9969769460499558,0.05092319527907755,27418.618494399347,877.9902247446723,45.72367969460389,1.0012984653127037,0.012849657000455091,7.13358173776683e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_6,945,1.0943668186564532,0.9527789096461238,0.04683859320286691,12879656.536383627,57957.168086804384,262.100745853765,1.7223149708873084,8.744329171888717e-05,7.066114844795951e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_6,2859,1.174898475263851,0.9967320480449603,0.03208343139977213,867637.271108951,21693.716606742786,619.1640526205128,84.81953574866338,0.02759173016607826,7.225986198398043e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_6,3901,1.1888153695217625,0.9968819785285314,0.013644364850786654,194056571.10458273,353522.3070942697,2367.682829376041,41.05530238392756,5.805796278345183e-05,8.022390272317053e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_6,292,1.0112037324657515,0.9349428917605862,0.2618295975532857,4256.466368887147,147.01256464254598,12.188724472055311,1.7812705789361902,0.02801420741042443,8.417568395528515e-10
11,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_6,366,1.1933310208133237,0.9740519337782386,0.03749487842903497,12858.965943929397,190.74149374548537,33.31645075181056,26.705374736908386,0.12692475821752833,6.922048303980974e-10
11,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_6,824,1.0908826258836604,0.9681898946424188,0.05584967656200551,243522.05455370396,936.9992234208764,23.613941780680413,1.4546493918150478,0.0035449065277975375,8.783406312073868e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_6,431,1.0867783565118991,0.9949695450921687,0.04468275285780014,152246.92922721844,677.503748662491,19.692235021545336,1.2574432124396009,0.0032774843045955252,5.692611509058333e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_6,1513,1.205552394831096,0.975957340903005,0.02948124132760166,1339931.8028851221,1483.400675633598,32.849920607541634,10.850660317350616,0.006847923639344928,7.481166846026598e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_6,2422,1.186775116729081,0.9641131703380997,0.06102036796612979,4207124.952018349,5158.683713435756,155.3045041270627,38.32677531683926,0.008281107080040907,7.342253319793175e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_6,666,1.0171660376133402,0.8970062223730288,0.1120281738333231,3648027443.685779,1824107.5425335737,922.7161502868528,1.2198746488044074,2.2224563295614398e-07,8.02529976053429e-10
11,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_6,941,1.1402625530901338,0.9881360840810186,0.023775988287386324,1837281.0468697152,17130.54917009308,234.3731472260524,7.050688398165004,0.0003491514041322992,8.145851430344032e-10
