time_threshold,timeline,sec_name,n_points,coverage_density,coverage_time,coverage_max_gap,max_jerk,max_acceleration,max_speed,median_jerk,mean_median_jerk_ratio,gt_error
10,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_2,1749,1.2237778381016993,0.9949481491632824,0.02565133368568783,13252.038921796924,1319.479557394811,141.37261418298064,65.82990832750966,0.19564109002912713,6.829429384774533e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_2,1290,1.0406209181335506,1.0097640317901153,0.03731205112142282,inf,inf,inf,9.230943435599618,0.0,6.416257647001624e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_2,2622,1.1715913850747546,1.0199764220179277,0.01986699263819206,inf,inf,inf,55.522265161311076,0.0,6.217521112241125e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_2,620,1.0473522634796832,0.922664607404986,0.07929141562651666,3475.190874676539,173.7560773829388,17.375013265180257,0.8579112999394262,0.0342292970619707,1.0612213331756848e-09
10,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_3,1937,1.1965186374991097,0.9605448361924772,0.02379300509878946,6668.507852315846,699.3266313584463,102.75814142757399,49.30711900493105,0.2108166875044757,6.829429384774533e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_3,1403,1.0364829551693713,0.8719258036812321,0.031075435763604702,inf,inf,inf,9.018283641493916,0.0,6.416257647001624e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_3,2456,1.18540429586999,1.0347807101713218,0.03330329658592398,inf,inf,inf,60.67640381367303,0.0,6.217521112241125e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_3,648,1.0461283993757509,0.914552991545162,0.054889453053665944,inf,inf,inf,0.748373307329824,0.0,1.0612213331756848e-09
10,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_4,2006,1.1885208914580028,0.9771619383757564,0.03126230648009202,5388.9440422334,661.8001477184473,100.09083620154577,47.05477734971237,0.19483984594950762,6.829429384774533e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_4,1310,1.039620183988995,0.976724199825457,0.040870305267711717,inf,inf,inf,7.17101218767875,0.0,6.416257647001624e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_4,2847,1.156450980254712,1.0084157727720096,0.03630915253926594,inf,inf,inf,59.007720201493186,0.0,6.217521112241125e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_4,654,1.0465069517457688,0.9145450050061039,0.07406069811001177,inf,inf,inf,0.41599137529104563,0.0,1.0612213331756848e-09
10,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_5,1921,1.1980761773432484,0.9786026481785356,0.02833989323695442,inf,inf,inf,58.97831033939407,0.0,6.829429384774533e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_5,1286,1.0397289596227934,0.9900998009312375,0.027892766947004898,inf,inf,inf,5.58445899449022,0.0,6.416257647001624e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_5,2555,1.1776030852712926,0.9869417667096843,0.027201061501940214,inf,inf,inf,55.42261441329596,0.0,6.217521112241125e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_5,647,1.0451589920032545,0.9336815384573594,0.06540370915879391,inf,inf,inf,0.7654262632032893,0.0,1.0612213331756848e-09
10,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_6,2002,1.1899229005519512,0.9689857915034072,0.016393908287565016,3125195645.0362782,4889390.011830561,7673.47430644889,47.27673227023756,3.0185985927789534e-05,6.829429384774533e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_6,1482,1.034046591113879,0.9926113825543296,0.03345175766605653,inf,inf,inf,8.880301180797357,0.0,6.416257647001624e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_6,2855,1.1552854821524332,1.0184779735459693,0.02056060967076108,inf,inf,inf,57.20002931670522,0.0,6.217521112241125e-10
10,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_6,625,1.048819175857893,0.9314121474399866,0.07146063423397946,inf,inf,inf,1.2543677473770822,0.0,1.0612213331756848e-09
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_0,1115,1.0798996314206475,0.9420683959825964,0.05199859096533307,inf,inf,inf,0.9710286345326009,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_0,2927,1.1699103468304564,1.0513610647748608,0.050358672380470176,inf,inf,inf,47.330038896375726,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_0,3864,1.1795275206619795,1.0552437800607466,0.04764526685894032,inf,inf,inf,10.908918221728918,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_0,285,1.0072153442106522,0.7520474088894514,0.2516131236751745,inf,inf,inf,0.0027224019898015725,0.0,8.417568395528515e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_0,473,1.187725272612657,1.0094399451359815,0.10677260597574875,inf,inf,inf,28.462974893089516,0.0,6.4425497260919e-10
10,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_0,866,1.0852523030292662,0.9816233583898029,0.046653018374287814,inf,inf,inf,0.9811226992567413,0.0,8.783406312073868e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_0,305,1.063190908063734,0.9291517500893296,0.044444322291711795,388.62586169717525,49.37201676276952,6.818010579732335,1.2323521435630254,0.16725676104563897,4.6000558237409036e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_0,1467,1.2122461443254104,0.9894102590188754,0.03106168703161475,4256.004833555523,287.5593667097222,35.953214005699586,20.050906559380703,0.27602918775863117,7.591327569011733e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_0,2751,1.1684156332095168,0.9823232618485457,0.022509755286215318,inf,inf,inf,28.376300789568404,0.0,6.769007973500341e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_0,639,1.0228416010453756,0.8808562738925209,0.17333935350042928,inf,inf,inf,2.3391505239471027,0.0,1.060580868851958e-09
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_0,834,1.1584694695622915,1.0428999007797204,0.03615131324464886,inf,inf,inf,6.764349254920742,0.0,8.145851430344032e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_0,4775,1.1718853165149357,1.0066856328732268,0.03562645780491622,inf,inf,inf,85.36197126553095,0.0,7.999884506231548e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_0,1201,1.0739265613728732,0.992483558015472,0.042707927940921986,inf,inf,inf,0.758192138630168,0.0,7.13358173776683e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_1,1012,1.0885996728621061,0.9371962414126067,0.05432166767994545,inf,inf,inf,1.3257736089403165,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_1,2709,1.1851406281220844,1.0862353534262654,0.030190409566433235,inf,inf,inf,71.32719006949021,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_1,3887,1.1905516105002931,0.8825806254650753,0.03782729307745313,inf,inf,inf,44.12481788534542,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_1,215,1.004735401206298,0.9335327110552564,0.29428514286046503,inf,inf,inf,2.679314983398597,0.0,8.417568395528515e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_1,535,1.1655471854371682,1.0794969468218474,0.08169566138762567,inf,inf,inf,36.442266165463984,0.0,6.4425497260919e-10
10,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_1,888,1.0837592209826854,0.9961952914388639,0.0516258677065059,inf,inf,inf,0.7688548563428537,0.0,8.783406312073868e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_1,219,1.0886989909077598,0.9122379216984541,0.07705307575992829,2089937.7866135992,12491.060734059383,154.7510963392786,0.7300881814796796,9.857424683927511e-06,4.6000558237409036e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_1,1446,1.2156335333163455,0.9985923919420963,0.03026455427610085,2699.1153139621033,261.19562528848564,34.49820826993847,20.4047513075176,0.27625960292337726,7.591327569011733e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_1,2788,1.1667078001059064,0.9948815734298229,0.032367002065755886,inf,inf,inf,27.949420566811554,0.0,6.822293654972005e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_1,616,1.015901936064148,0.7752321885992709,0.1485409598674221,inf,inf,inf,0.6767596639043489,0.0,1.060580868851958e-09
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_1,869,1.1473698556097034,0.9230609956404733,0.02411744531230269,inf,inf,inf,15.154160986789377,0.0,8.145851430344032e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_1,4797,1.1709937918704554,1.0325254093172982,0.026731170091313053,inf,inf,inf,84.02739946433368,0.0,7.999884506231548e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_1,1188,1.0741179542130046,0.9916122978457492,0.033000782960773314,inf,inf,inf,0.5243629455474206,0.0,7.13358173776683e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_2,874,1.1060416088779463,0.9462653161247389,0.05662675466418566,inf,inf,inf,1.5002676436634903,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_2,2829,1.1762425625760404,1.0209592422766163,0.02465839651304492,inf,inf,inf,66.33346193268612,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_2,3860,1.192435790475897,1.060494350411585,0.04497244649855072,inf,inf,inf,49.644667240731756,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_2,223,1.010808397537759,0.8329005933086633,0.24174647737037,inf,inf,inf,0.004845104198591658,0.0,8.417568395528515e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_2,499,1.1780228118129996,1.0299583576954134,0.07436416547516932,24398.409746226745,1020.2469140915441,63.976679139932706,31.300280362972863,0.07526288370730246,6.4425497260919e-10
10,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_2,780,1.096962151039883,0.9777766185317998,0.04234880136047729,inf,inf,inf,1.2076685507889435,0.0,8.783406312073868e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_2,1403,1.013147647205879,0.5918632023628502,0.4069804613565727,inf,inf,inf,0.008914437912449428,0.0,4.6000558237409036e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_2,1543,1.2001097191915584,0.9356085729118311,0.03169398136600144,inf,inf,inf,24.40748513904129,0.0,7.591327569011733e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_2,2365,1.202236324410241,0.9458773706070406,0.028242214317204972,inf,inf,inf,54.9957576634567,0.0,6.769007973500341e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_2,564,1.0181713692785077,0.7767413086047017,0.13754853961691502,inf,inf,inf,0.6878344572869808,0.0,1.060580868851958e-09
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_2,1218,1.1034479510048696,1.1385699575314463,0.1661907046105287,inf,inf,inf,22.733848477395973,0.0,8.145851430344032e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_2,4793,1.1702608973273092,0.9976572308083493,0.031395021074769325,inf,inf,inf,82.98141822851665,0.0,7.999884506231548e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_2,1193,1.074424960602365,0.9965226811219494,0.04795684699060184,inf,inf,inf,0.7994885980887975,0.0,7.13358173776683e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_3,949,1.0954065836165017,0.9299806664626175,0.0757216154615967,inf,inf,inf,2.026305904960809,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_3,2639,1.1913622084675586,0.9978294804287592,0.027259023814595905,inf,inf,inf,80.83166431586216,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_3,3868,1.1899452839988747,1.084476506458332,0.05034933820596516,inf,inf,inf,46.73467158664451,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_3,309,1.0195085540598094,0.9760053492783586,0.29997607438188273,inf,inf,inf,0.8789159269494458,0.0,8.417568395528515e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_3,378,1.2526017169820336,0.9336601529493946,0.03479387035941772,inf,inf,inf,36.557216152490646,0.0,6.4425497260919e-10
10,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_3,797,1.0942109175206816,0.9799201643049108,0.03862147976113899,inf,inf,inf,1.9475302030664676,0.0,8.783406312073868e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_3,519,1.0708071431547226,0.9733234036955717,0.03700601124372408,inf,inf,inf,1.1328472274213524,0.0,5.692611509058333e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_3,1586,1.1937928502189994,0.9947120870209737,0.02896422960654504,56348.5717674392,1070.625818124643,30.86305497344093,15.129634917495052,0.16906290627732554,7.481166846026598e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_3,2741,1.1612161764189428,1.0084581401890027,0.01668087531873391,inf,inf,inf,21.37111142180013,0.0,7.342253319793175e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_3,785,1.0121577735661518,0.9033385139682629,0.1438725575796332,inf,inf,inf,5.69362060814831,0.0,8.02529976053429e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_3,930,1.140471929943614,0.9718885025293792,0.05534806613867616,inf,inf,inf,8.194752567813211,0.0,8.145851430344032e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_3,3579,1.2425810516383924,0.963191169625909,0.03483628549655543,inf,inf,inf,127.0957692758474,0.0,7.999884506231548e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_3,1186,1.074666833186685,0.9922190436753685,0.03974772775432457,inf,inf,inf,1.2966713934551097,0.0,7.13358173776683e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_4,960,1.0936529756486262,0.9403396966241989,0.06364239614109067,inf,inf,inf,3.1322775675434893,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_4,2716,1.184768680053126,0.9592273819452436,0.03773217685490058,inf,inf,inf,119.44547914078066,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_4,3882,1.1899937289785,1.072666515427635,0.051637876973952584,inf,inf,inf,10.127419591529645,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_4,318,1.017214138932621,0.9584775747873294,0.32986330944224185,inf,inf,inf,2.2853577127529237,0.0,8.417568395528515e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_4,344,1.2802506440922412,0.8659171907906931,0.05117480829051952,1842.0815216903911,185.18476822522854,37.14824772009973,24.59998024436438,0.18720267350727468,6.4425497260919e-10
10,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_4,797,1.0943910708015385,0.9884212641766323,0.062476016635169745,inf,inf,inf,1.9902994680521202,0.0,8.783406312073868e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_4,423,1.081873462146632,0.975593977885727,0.03252413397510759,inf,inf,inf,1.791592937495236,0.0,5.692611509058333e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_4,1297,1.2473953722311308,1.0020037809027822,0.0269280120204103,1419.8390386608705,193.76694457457143,34.692077580593526,22.099855117755244,0.3503458552690469,7.481166846026598e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_4,2768,1.1595518300253291,1.007431176389491,0.022551468031725974,inf,inf,inf,22.80459852041635,0.0,7.342253319793175e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_4,687,1.0155550644716347,0.898126953357625,0.12373774916571322,inf,inf,inf,3.1771631497469297,0.0,8.02529976053429e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_4,978,1.1316995244750658,0.9431580301140763,0.044549426583259936,inf,inf,inf,16.880962012144018,0.0,8.145851430344032e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_4,4839,1.1691312469162367,0.9973500918684234,0.03569284342887911,inf,inf,inf,76.97193843960233,0.0,7.999884506231548e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_4,1081,1.0827986868850388,0.9984163293860867,0.04725599698187916,208010.05842017938,3151.688227660616,64.4003318053266,1.1108591768887905,0.001745110606481395,7.13358173776683e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_5,953,1.0955377151487455,0.9247347134949291,0.057725635077007946,inf,inf,inf,2.812598682065001,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_5,2913,1.1698908683633351,0.9764127651850234,0.037094383223035196,inf,inf,inf,101.63946682337848,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_5,3900,1.1853006964856805,1.0580741157665379,0.03749089599799787,inf,inf,inf,9.544978725845922,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_5,304,0.981224067490317,0.9133953472095654,0.3081836469055478,inf,inf,inf,1.3002862734456113,0.0,8.417568395528515e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_5,309,1.3267780084595318,0.9395137545084838,0.04657872562298531,inf,inf,inf,23.475080155719503,0.0,6.4425497260919e-10
10,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_5,826,1.0912703168849494,0.9415324061464276,0.04199304766873166,inf,inf,inf,1.8138480540040232,0.0,8.783406312073868e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_5,356,1.1082698172397754,0.9969791596642373,0.04532214633936056,181.1230728561427,33.5108198161552,7.797667397967575,1.0560816624904903,0.13060633604651586,5.692611509058333e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_5,1414,1.2221166437991446,0.9651723023354732,0.05051760034366362,4160.008510424994,274.7778073900944,36.00196972725621,22.167547147553137,0.22579685446115,7.481166846026598e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_5,2381,1.1901073489375285,0.9878860472599084,0.033724047038091565,inf,inf,inf,43.63323563675558,0.0,7.342253319793175e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_5,652,1.0130380518125965,0.8988320152086083,0.1379523987855194,inf,inf,inf,2.9285214927950998,0.0,8.02529976053429e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_5,799,1.1549854912682338,0.8939237836029307,0.038397401827324436,inf,inf,inf,14.14499466947695,0.0,8.145851430344032e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_5,4252,1.1966217433545243,0.9949549889478917,0.0240196585996571,inf,inf,inf,78.84571651329819,0.0,7.999884506231548e-10
10,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_5,1063,1.0837897723786443,0.9947155480649078,0.049945147447710295,inf,inf,inf,1.0220225296162684,0.0,7.13358173776683e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_6,945,1.0943668186564532,0.9472950240412685,0.047723252499325464,inf,inf,inf,2.8229682979972326,0.0,7.066114844795951e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_6,2858,1.1744875279132865,0.9050185961199821,0.03281859574674671,inf,inf,inf,109.36459964816564,0.0,7.225986198398043e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_6,3901,1.1888153695217625,0.966082747856557,0.02237221960056457,inf,inf,inf,64.72022242951881,0.0,8.022390272317053e-10
10,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_6,292,1.0112037324657515,0.9526088848965049,0.2746423399395711,inf,inf,inf,0.6695915431033171,0.0,8.417568395528515e-10
